round1_accuracy,round2_accuracy,round3_accuracy,coding_accuracy,avg_response_time,hint_usage_rate,attempt_count,streak_day,skip_attempts,topics_studied_count,conceptual_error_rate,application_error_rate,reasoning_error_rate,label
0.7477601,0.61442536,0.40569368,0.5638224,0.39340565,0.30703864,0.27152386,0.014630614,0.27274358,0.5213398,0.30909464,0.3668796,0.48546892,Intermediate
0.5532874,0.59830934,0.5477149,0.605727,0.48443496,0.39342132,0.21852738,0.010524971,0.32378373,0.16333316,0.25796562,0.3724243,0.6221189,Intermediate
0.8245353,0.60761905,0.45978412,0.4891317,0.22761655,0.55646783,0.29847017,0.06618368,0.33766043,0.34472397,0.2619788,0.3749191,0.537471,Intermediate
0.9543654,0.8876157,0.825665,0.8992423,0.16731659,0.020651316,0.114243865,0.03433762,0.046576157,0.9197418,0.103843324,0.081669256,0.1862176,Placement-Ready
0.89072645,0.85644436,0.69570905,0.8552443,0.12366926,0.027453123,0.064937904,0.049233593,0.07759238,0.9162768,0.0,0.14946684,0.20032182,Placement-Ready
0.5708544,0.50293374,0.5914388,0.41129684,0.37021047,0.4727434,0.2916659,0.04086446,0.32863855,0.46915618,0.27309108,0.4183748,0.9353141,Intermediate
0.61052215,0.3103438,0.38336608,0.28328303,0.78832483,0.76831234,0.5977816,0.004276594,0.764656,0.20234196,0.752642,0.5036951,0.95642096,Beginner
0.64400744,0.50398064,0.43874976,0.39800104,0.6063446,0.22630648,0.22059458,0.06449205,0.30078322,0.37390873,0.28216925,0.35871157,0.5618315,Intermediate
0.58117247,0.38294056,0.043109175,0.27827376,0.9072964,0.49821207,0.8287508,0.013741067,0.51694244,0.2393438,1.0,0.67727995,0.8297865,Beginner
0.70690274,0.57219136,0.49217364,0.5545023,0.25050217,0.5259798,0.05,0.030705506,0.23523386,0.7468388,0.28790435,0.49746937,0.46837658,Intermediate
0.51213866,0.23732828,0.28899148,0.364375,0.86862946,0.8287644,0.7032357,0.0056864526,0.6863845,0.25458267,0.8631437,0.828337,0.8849965,Beginner
0.82593566,0.7398596,0.8090184,0.78914547,0.22234227,0.00012680069,0.061527196,0.06588975,0.07173054,0.9226225,0.10031751,0.063125096,0.14542362,Placement-Ready
0.60259396,0.42482573,0.57460904,0.56675184,0.3289975,0.47781202,0.3339225,0.00091445434,0.20211032,0.7705704,0.3700086,0.55141556,0.77593416,Intermediate
0.7007577,0.7940521,0.32945502,0.680826,0.41993263,0.16954984,0.05,0.021856034,0.48136315,0.6038952,0.2845617,0.39565906,0.47158545,Intermediate
0.28865764,0.25438792,0.23451413,0.32140353,0.70805323,0.6580503,0.41466033,0.0107005,0.43031427,0.23392071,0.48212004,0.59605557,0.8361329,Beginner
0.6734776,0.72243464,0.4394203,0.44955635,0.42130905,0.2649588,0.19740473,0.05497995,0.2510276,0.7697649,0.29102057,0.54267573,0.3087459,Intermediate
0.527246,0.3133541,0.20780241,0.33497304,0.935172,0.60210156,0.3337534,0.0,0.7015983,0.09090909,0.42706642,0.70828676,1.0,Beginner
0.20420302,0.2331545,0.14015242,0.039485816,0.8058458,0.9909134,1.0,0.10521171,0.82333624,0.2029177,0.8248325,0.5986777,0.82340926,Beginner
0.5439386,0.3598739,0.14638092,0.00694983,0.91300535,0.66387296,0.5688869,0.017256405,0.8020828,0.29306456,0.5737738,0.8638842,0.7305146,Beginner
0.31874692,0.2622882,0.10196709,0.37270153,0.6021013,0.51441616,0.6176472,0.018963603,1.0,0.23477682,0.9869745,0.4681915,1.0,Beginner
0.36622372,0.35667717,0.1674102,0.24412419,0.89837825,1.0,0.7616072,0.003988502,0.51524806,0.14059871,0.48065352,0.60048646,0.8879395,Beginner
0.90053517,0.74667877,0.709524,0.9414903,0.16077594,0.14494334,0.07424996,0.08868098,0.013299737,0.8860545,0.0,0.08863715,0.17463899,Placement-Ready
0.8546231,0.8532225,0.72164077,0.7430415,0.19675425,0.107844345,0.07105383,0.09333082,0.025839295,0.7639792,0.124166176,0.0,0.3151725,Placement-Ready
0.8716846,0.51617694,0.265064,0.64567006,0.3769547,0.3461019,0.34231782,0.06794277,0.086660974,0.70223916,0.43713105,0.4077692,0.48131257,Intermediate
0.36513293,0.16487096,0.1959897,0.12947947,0.81069034,0.6650488,0.63535243,0.011142607,0.4026682,0.23880701,0.74268514,0.50172067,1.0,Beginner
0.6499059,0.5277187,0.7247755,0.5150583,0.46770024,0.5463262,0.3306332,0.06244979,0.4020264,0.5987436,0.3381266,0.44405368,0.39465892,Intermediate
0.37486118,0.3058023,0.28787446,0.0,0.7006616,0.75169253,0.84001577,0.00691587,0.22468945,0.23815559,0.65469563,0.47155,0.7250786,Beginner
0.59738237,0.6512485,0.30654618,0.5408923,0.6174838,0.34893548,0.3826994,0.028347975,0.2466484,0.42513126,0.5341097,0.40410903,0.31718367,Intermediate
0.6736172,0.7576523,0.54412806,0.46415246,0.3410483,0.26517782,0.24564543,0.053104475,0.5843362,0.19323172,0.29582253,0.40266484,0.7419823,Intermediate
0.81439227,1.0,0.734291,0.97646517,0.16550878,0.12799421,0.10987583,0.20005251,0.020781724,0.785692,0.07512728,0.04596163,0.24392642,Placement-Ready
0.31145853,0.3572583,0.33194843,0.36095604,0.8006112,0.6229595,0.73964465,0.014193031,0.77903867,0.23956107,0.9074329,0.5697147,0.95808727,Beginner
0.42733425,0.25790155,0.24318199,0.49904808,0.9223354,0.67109644,0.8402428,0.00760486,0.1923751,0.09090909,0.4693812,0.597273,0.8022102,Beginner
0.9322602,0.82152885,0.76385623,0.75145346,0.18104267,0.13352612,0.09690928,0.11272512,0.10320416,1.0,0.06102755,0.20532118,0.0,Placement-Ready
0.420667,0.26658636,0.11242808,0.27539206,0.8053318,0.9909802,0.42796147,0.029820016,0.6757621,0.21616629,0.6610392,0.69720596,0.8567661,Beginner
0.6757086,0.72771925,0.69004923,1.0,0.40415892,0.59306014,0.35126352,0.071145914,0.56613594,0.3973664,0.2401578,0.49796483,0.57259506,Intermediate
0.65473235,0.47256938,0.22974756,0.34041008,0.8066406,0.6199,0.15161681,0.012647581,0.44487867,0.109060414,0.6751519,0.9117292,1.0,Beginner
0.85498655,0.8916359,0.8242792,1.0,0.1205007,0.042440914,0.09539805,0.121630825,0.026847452,0.9506829,0.0640059,0.07865127,0.29262102,Placement-Ready
0.5556885,0.6425842,0.3578143,0.43634,0.56729895,0.28682977,0.15570366,0.08169584,0.45166454,0.6282809,0.18599497,0.22123416,0.619975,Intermediate
0.9603248,0.9565015,0.9135961,0.8544945,0.21104783,0.091695584,0.08701921,0.1523078,0.13586973,0.8901618,0.02277369,0.19766699,0.29308048,Placement-Ready
0.13577117,0.12990065,0.18748057,0.10241567,0.76500565,0.81729543,0.7974618,0.020179614,0.86210877,0.16159883,0.5779562,0.6328114,0.8759921,Beginner
0.6283733,0.65842885,0.5177612,0.83204746,0.37348384,0.0,0.05,0.023098594,0.80768085,0.44953775,0.43302378,0.6010814,0.40996388,Intermediate
0.84084517,0.8430201,0.7152738,0.7795273,0.13869235,0.03950748,0.0944059,0.15979613,0.0,0.7662059,0.10274731,0.2342002,0.32371414,Placement-Ready
0.6441763,0.6487268,0.51545024,0.5918231,0.3799555,0.38269588,0.51980406,0.05614541,0.39679456,0.51427597,0.26846197,0.6440984,0.55632544,Intermediate
0.7217958,0.7832245,0.48448342,0.55081826,0.46220648,0.51773643,0.23722927,0.042621944,0.0,0.34845334,0.1632826,0.5526937,0.5634146,Intermediate
0.6118326,0.5952848,0.476795,0.6920515,0.46508503,0.41222006,0.27212447,0.024088303,0.4153023,0.56215286,0.5749329,0.5206177,0.6948688,Intermediate
0.2220476,0.40728867,0.24603495,0.21565977,0.47443673,0.68864685,0.706697,0.008355355,0.59548444,0.16494387,0.7017441,0.6613816,0.76727664,Beginner
0.54537714,0.37589818,0.25584626,0.43388563,0.8547472,0.99721634,0.7080036,0.019689048,0.53529704,0.18311702,0.8866417,0.89194673,0.88750845,Beginner
0.9038109,0.91922456,0.83935755,0.7186168,0.21236606,0.029562466,0.07006213,0.059541654,0.07211397,0.8326334,0.16071749,0.04123286,0.31086963,Placement-Ready
0.5749526,0.6929422,0.6561623,0.65304846,0.44157255,0.3600784,0.20399979,0.06653252,0.38750204,0.40993586,0.60505277,0.22353016,0.5651803,Intermediate
0.28708762,0.27763334,0.24644907,0.18215801,0.8131776,0.8063035,0.79212266,0.07647506,0.5656379,0.16848803,1.0,0.7924834,0.6893812,Beginner
0.818913,0.79561013,0.42613846,0.52473205,0.28310192,0.10825402,0.32184118,0.054203186,0.3015732,0.26362866,0.4967948,0.3744965,0.68004394,Intermediate
0.43161717,0.35085353,0.2538103,0.008341029,0.8094162,0.55259037,0.6342374,0.06496299,0.3630096,0.32772133,0.9104171,0.6493786,0.8221722,Beginner
0.8137837,0.47490683,0.58181435,0.64618945,0.4900576,0.40264836,0.1749825,0.0404484,0.47655794,0.5063012,0.14303316,0.7059701,0.7733321,Intermediate
0.464437,0.31591588,0.20348153,0.31725776,0.5710459,0.7411754,0.82369155,0.015473827,0.73836195,0.32703388,0.7400785,0.5520362,0.9427418,Beginner
0.7611768,0.7915088,0.3540511,0.53230745,0.5376296,0.42545757,0.30402404,0.047722023,0.43906462,0.33658043,0.24500713,0.052764423,0.50586426,Intermediate
0.9032109,0.915106,0.79856104,0.95514256,0.06673448,0.068706945,0.11611954,0.1786606,0.11626861,0.8630214,0.047773615,0.067826845,0.110307194,Placement-Ready
0.29576513,0.28667212,0.23643892,0.26371706,0.7919372,0.5565986,0.82168895,0.013385167,0.6789763,0.108499125,0.68111694,0.62357986,0.61590505,Beginner
0.92527336,0.8520076,0.8770591,0.75543505,0.21378599,0.10581858,0.051613625,0.15422325,0.06416526,0.84738743,0.13176905,0.10425966,0.24703212,Placement-Ready
1.0,0.92180526,0.9022787,0.916307,0.15377946,0.045314543,0.1486029,0.22885212,0.065173574,0.83287525,0.027799308,0.10041702,0.29103082,Placement-Ready
1.0,0.8376753,0.7884864,0.9602625,0.14531672,0.054214675,0.07552124,0.13055554,0.035679802,0.7786382,0.13125567,0.11900905,0.23563555,Placement-Ready
0.273901,0.041158337,0.22478142,0.36394274,0.63959575,0.84718984,0.3928178,0.009754313,0.75053644,0.09090909,0.777227,0.832246,0.8568721,Beginner
0.16315503,0.27251548,0.2162991,0.26369217,0.80094916,0.580867,0.5619518,0.055497076,0.8726458,0.15421581,0.6766671,0.88834107,0.6509304,Beginner
0.35481107,0.33518153,0.16006778,0.35446426,0.8379744,0.66915476,0.42551237,0.00019652904,0.68374294,0.09090909,0.9462711,0.46057323,0.77859503,Beginner
0.75232154,0.60465574,0.3597545,0.77052313,0.361578,0.21696143,0.4313464,0.060860585,0.5883359,0.5723132,0.14116867,0.5468077,0.45240778,Intermediate
0.25303578,0.42207527,0.35910386,0.20743577,0.6757109,0.52290833,0.65290827,0.0060086055,0.49025673,0.3299626,0.7055402,0.7379974,0.80635536,Beginner
0.76601315,0.6746802,0.6921638,0.5638582,0.46051154,0.22202922,0.2579277,0.09883361,0.4222238,0.44281897,0.33174488,0.44685027,0.6347551,Intermediate
0.57754433,0.5581011,0.43755847,0.7033063,0.27287158,0.5435708,0.35449806,0.028757185,0.5397971,0.25588304,0.2250273,0.5218504,0.47196504,Intermediate
0.8843104,0.9171602,0.86908215,0.88309133,0.1938759,0.024161594,0.10175476,0.07248047,0.0,0.8825151,0.053405114,0.2078835,0.26845047,Placement-Ready
0.4907654,0.3406094,0.15486774,0.11017576,0.5726213,0.74819124,0.7144943,0.016309306,0.5764038,0.09090909,0.6476888,0.8228523,0.7418446,Beginner
0.8409046,0.5636986,0.3740028,0.577974,0.2941444,0.45682567,0.08337772,0.0018655165,0.058534093,0.3975019,0.2655444,0.47054127,0.5152947,Intermediate
0.4610589,0.3577517,0.260527,0.3834344,0.95733833,0.7009262,0.7283758,0.0078101787,0.4153855,0.15731876,0.7385583,0.40076286,0.9032399,Beginner
0.9129156,0.6346306,0.4315304,0.5930198,0.38184306,0.38536632,0.29891345,0.044974796,0.35320365,0.43299666,0.20149593,0.28408974,0.79786146,Intermediate
0.73880744,0.7758405,0.58904195,0.6290835,0.63687164,0.33878234,0.48836753,0.080523476,0.2553112,0.5642962,0.27417588,0.23454069,0.5987941,Intermediate
0.7129848,0.5129318,0.23435438,0.4691729,0.16403884,0.24950165,0.39190626,0.008799644,0.36733496,0.6212758,0.11127974,0.71914935,0.5885294,Intermediate
0.6507328,0.52517396,0.37402743,0.49177426,0.36344874,0.057822477,0.35223955,0.025503565,0.22759937,0.5606496,0.3938212,0.28337872,0.6790419,Intermediate
0.8042302,0.8155563,0.7671021,0.92809814,0.22245784,0.11505381,0.05,0.27385718,0.102562614,0.910639,0.0101412935,0.22581841,0.16988716,Placement-Ready
0.19146171,0.40815142,0.22300334,0.38101664,0.7811336,0.34165832,0.56960654,0.019672414,0.4212508,0.14654864,0.72358,0.21507291,1.0,Beginner
0.6934271,0.7340896,0.436426,0.6279736,0.33192337,0.32467952,0.3445941,0.05365604,0.0,0.32139653,0.4170403,0.51734143,0.86222035,Intermediate
0.48774663,0.27934328,0.16313024,0.16970547,0.8027976,0.6855896,0.7901006,0.008139925,0.70110035,0.17918865,0.7904504,0.6154915,0.88492584,Beginner
0.88680726,0.85008836,0.7427076,0.9698776,0.22250761,0.011129693,0.05,0.03621167,0.056718174,0.9107246,0.07140039,0.0982128,0.27096477,Placement-Ready
0.4606867,0.3166656,0.3144792,0.29839295,0.6466614,0.6005904,0.6205835,0.0,0.9346884,0.22197698,0.9340552,0.41290942,0.9493478,Beginner
0.40161267,0.22686754,0.26079816,0.16283688,0.73995006,0.43920437,0.36535087,0.013875675,0.4262308,0.2785249,0.60691667,0.7179882,0.70857495,Beginner
0.56671816,0.6779163,0.517975,0.5157222,0.43200776,0.44227216,0.27265215,0.07274434,0.16997121,0.31808618,0.42516845,0.7669031,0.7263889,Intermediate
0.7584489,0.48815987,0.5921097,0.5967343,0.4782466,0.48036128,0.20790665,0.04777044,0.22328436,0.4258644,0.18392943,0.50857264,0.76126814,Intermediate
0.45517215,0.29200915,0.23640603,0.055194095,1.0,0.6953637,0.7395174,0.0040869177,0.66160196,0.09090909,0.8178102,0.5966039,0.80350286,Beginner
0.89892834,0.9707894,0.7780622,0.8074101,0.20901895,0.0,0.05,0.051706374,0.0033549704,0.808342,0.1360864,0.1920996,0.21230249,Placement-Ready
0.7651387,0.5726291,0.7062514,0.664754,0.44043994,0.25974813,0.071175255,0.042900413,0.23210113,0.41222835,0.40234277,0.67911136,0.76641995,Intermediate
0.33300218,0.28753823,0.12619267,0.24838339,0.8502451,0.758291,0.80917937,0.0,0.43145147,0.23998067,0.64120966,0.6860707,0.50963056,Beginner
0.68960166,0.7117511,0.46526787,0.5312531,0.55896616,0.35547516,0.28521597,0.06105685,0.27537727,0.54744405,0.4187281,0.5855357,0.75230724,Intermediate
0.89467955,0.8534281,0.8754016,0.75729483,0.19182761,0.034624793,0.078279056,0.1777026,0.0,0.9646511,0.1015809,0.1611927,0.35459995,Placement-Ready
0.8885886,0.9167598,0.81085515,0.8887481,0.15522186,0.080099106,0.098592125,0.1283073,0.05873348,0.7240039,0.0758876,0.0,0.1683855,Placement-Ready
0.5056518,0.4078681,0.21691932,0.22928472,0.9242157,0.81784844,0.28472158,0.023094852,0.8760183,0.124948844,0.8093705,0.7241045,0.8312808,Beginner
0.24482867,0.21463226,0.22708851,0.19092174,0.70928806,0.65677875,0.8629577,0.10841066,0.6046939,0.33222547,0.82635427,0.8230841,0.6967344,Beginner
0.7057955,0.43855527,0.60890853,0.69816816,0.4229759,0.23596206,0.29518977,0.018574186,0.18851455,0.58190805,0.3629421,0.40889755,0.51635164,Intermediate
0.5513542,0.3476253,0.34179512,0.19970982,0.5913313,0.61964107,0.48744062,0.024146805,0.74728274,0.123867586,0.87126166,0.63056284,0.9961462,Beginner
0.46060377,0.24273184,0.11151709,0.2997513,0.88765216,0.52261716,0.53858835,0.020828156,0.7200238,0.14588955,0.6603711,0.94223666,0.62636817,Beginner
0.68194497,0.8797437,0.38442218,0.517765,0.45170003,0.4341291,0.30208656,0.016979668,0.33578372,0.4629105,0.26254424,0.48681146,0.75830483,Intermediate
0.9703875,0.75855553,0.6856884,0.45595613,0.19694234,0.3291396,0.27935258,0.04576529,0.22052655,0.217138,0.21934305,0.41353798,0.5256949,Intermediate
0.4400998,0.21215262,0.2793967,0.1734895,0.82416916,0.6744975,0.55622673,0.0694793,0.39196125,0.3586541,0.4768371,0.5603498,0.84442544,Beginner
0.8968451,0.551135,0.7359686,0.51407796,0.31480289,0.42443007,0.32159105,0.06929863,0.15573564,0.5138009,0.21773346,0.22666167,0.46068954,Intermediate
0.4693023,0.26608777,0.2496049,0.23515208,0.8603375,0.6454602,0.5634862,0.0028222648,0.5929985,0.10809083,0.582893,0.68879914,0.8255288,Beginner
0.97717893,0.44650242,0.59728825,0.8712848,0.5079086,0.38704133,0.13272317,0.021111805,0.4406019,0.24595103,0.26156625,0.2690859,0.17107199,Intermediate
0.7156157,0.5805607,0.65553063,0.64685833,0.29243916,0.4345971,0.28629845,0.07139472,0.38780388,0.54412335,0.24703434,0.41854414,0.56217915,Intermediate
0.8098636,0.9104491,0.7822392,0.8999623,0.055457104,0.12391955,0.12464449,0.19765344,0.06483296,0.7686843,0.087307796,0.16232704,0.17043884,Placement-Ready
0.75210285,0.5845813,0.62525034,0.8025858,0.25513062,0.64986926,0.27006435,0.05095593,0.21874069,0.40492347,0.21059853,0.30704638,0.6674434,Intermediate
0.43536362,0.4761675,0.31788856,0.19275932,0.9132959,0.82853734,0.54804766,0.1038713,0.8429016,0.18048239,0.7890258,0.8601656,1.0,Beginner
0.31666678,0.3771439,0.068322815,0.2704358,0.9466113,0.6907582,0.526234,0.014261134,0.5615778,0.30822724,0.5832881,0.6422534,0.82468235,Beginner
0.15662187,0.24961607,0.2648522,0.05737396,0.65260917,0.5571116,0.5379558,0.022643147,0.603365,0.13972145,0.31735134,0.72001326,0.89480186,Beginner
0.9058677,0.8252305,0.78265446,0.78902805,0.2182031,0.051474534,0.10163909,0.0885431,0.041655704,0.7661928,0.13894871,0.12512678,0.1642876,Placement-Ready
0.12515804,0.37790298,0.13116594,0.34119073,1.0,0.75933224,0.47801274,0.0121513475,0.46844253,0.10688331,0.85248905,0.62914246,0.9446115,Beginner
0.9535878,0.84965557,0.7060372,0.9713853,0.23411338,0.06778579,0.068080686,0.07126477,0.088017926,0.87913483,0.103865445,0.22442387,0.29219458,Placement-Ready
0.40759093,0.3781358,0.22418982,0.37545523,0.7614537,0.7771867,0.5918788,0.010168118,0.6517861,0.23061886,0.56256527,0.8650451,0.57684046,Beginner
0.3919527,0.13402444,0.048415784,0.31394,0.94901216,0.64997953,0.46638587,0.019223576,0.37089235,0.09090909,0.85614544,0.65135574,0.9277852,Beginner
0.67565936,0.24933651,0.23918982,0.4282573,0.4845511,0.68689066,0.33346432,0.0,0.79339135,0.2313295,0.817415,0.7881539,0.7424337,Beginner
0.8804119,0.5520903,0.5065212,0.5167785,0.5064241,0.3758538,0.1807455,0.048762456,0.27880517,0.4295384,0.38125065,0.40850386,0.5143381,Intermediate
0.6396077,0.58651495,0.36186418,0.6607474,0.452921,0.33567256,0.05,0.03371933,0.36900342,0.4888302,0.29445583,0.38640785,0.36320698,Intermediate
0.3348293,0.33160678,0.26671064,0.40409255,0.5655828,0.6364923,0.6857523,0.017291483,1.0,0.26870036,0.7414817,0.5164346,0.7322852,Beginner
0.6486687,0.59556,0.586703,0.5454899,0.37932456,0.3593321,0.16643988,0.0750444,0.14729434,0.49793082,0.34963775,0.3077067,0.6109656,Intermediate
0.7252231,0.6192904,0.81180066,0.61766607,0.20892295,0.3207659,0.25133952,0.046233986,0.28973424,0.49358186,0.36103338,0.48882547,0.7425937,Intermediate
0.5073304,0.22415183,0.18435585,0.18191634,0.8871672,0.750237,0.6197719,0.031568453,0.94793946,0.09090909,0.68348855,1.0,0.7310492,Beginner
0.41945148,0.46137112,0.25628275,0.2207012,0.9362797,0.8984206,0.35447845,0.07258005,0.74023455,0.15476695,0.95635605,0.62749165,0.8150692,Beginner
0.9638318,0.72519875,0.785792,0.9452004,0.27615967,0.07356236,0.076089695,0.15712753,0.03678253,0.91058236,0.0748759,0.23090947,0.29229805,Placement-Ready
0.62490994,0.47267935,0.56223536,0.43879622,0.46290854,0.28659043,0.14486709,0.06684196,0.21196161,0.41145948,0.03360131,0.5919827,0.7231363,Intermediate
0.73078525,0.7009061,0.31679127,0.9263595,0.5248588,0.49030635,0.31991884,0.051216632,0.37569803,0.48149028,0.4261006,0.4081291,0.55011314,Intermediate
0.5563543,0.3400503,0.032981828,0.38111424,0.8007848,0.7729829,0.70807683,0.02687351,0.49075526,0.13450882,0.62234485,0.48950863,0.67381626,Beginner
0.8014785,0.60772204,0.5233673,0.43796405,0.4251386,0.70891845,0.28880218,0.012232029,0.5093312,0.3506948,0.5065324,0.25875613,0.6409063,Intermediate
0.95775527,0.79958683,0.7759816,0.9732343,0.11486752,0.1269557,0.05,0.039931886,0.028484274,1.0,0.18368383,0.14148556,0.14805946,Placement-Ready
0.844707,0.5210085,0.49474144,0.6620926,0.41345832,0.57672215,0.13585842,0.060279198,0.11275458,0.4673877,0.38884002,0.41782463,0.682669,Intermediate
0.2336977,0.2895762,0.15705547,0.15586047,1.0,0.8488342,0.5495848,0.01648248,0.51594627,0.19188395,0.8162443,0.58735913,0.7177699,Beginner
0.65873,0.6379021,0.42823508,0.7333143,0.4212326,0.52427584,0.14316718,0.07208233,0.46033338,0.49405915,0.20316935,0.44309866,0.69169366,Intermediate
0.6759112,0.3880915,0.21229227,0.2868038,0.7090591,0.6275452,0.65711117,0.011995032,0.75559735,0.30014482,0.64628816,0.77917767,0.67042327,Beginner
0.81414545,0.63436306,0.38094482,0.45369723,0.19131514,0.21745013,0.25688237,0.008770674,0.27297965,0.52173394,0.26351216,0.28172567,0.59201497,Intermediate
0.33784735,0.11311969,0.25323802,0.14315476,0.88580835,0.58397883,0.91446126,0.003553671,0.10760406,0.11010461,0.710805,0.8123531,0.6489902,Beginner
0.8608053,0.8383578,0.79935646,0.91945434,0.1371118,0.0,0.09198958,0.03691555,0.06000171,0.88802665,0.046141405,0.19001468,0.3053167,Placement-Ready
0.69946694,0.52803046,0.5985697,0.52302116,0.47531942,0.37163207,0.39601058,0.01392963,0.5158145,0.5886559,0.2471524,0.3182501,0.8891532,Intermediate
0.68506056,0.46810153,0.52432793,0.49385485,0.35264206,0.36127213,0.1439684,0.014020862,0.34379598,0.45820403,0.29863092,0.52661496,0.5010693,Intermediate
0.5949894,0.42121586,0.18054841,0.3765831,0.7636338,0.61856383,0.38112703,0.0061247586,0.88364774,0.09090909,1.0,0.5239089,0.889994,Beginner
0.7671026,0.653015,0.6740487,0.5856254,0.21837334,0.12498187,0.32356808,0.009163816,0.36551517,0.47012264,0.27997923,0.4355458,0.47019157,Intermediate
0.45708388,0.16224237,0.3560108,0.45875984,0.8044593,0.45446336,0.38260496,0.0,0.26797774,0.36607295,1.0,0.48187292,0.7989518,Beginner
0.95954126,0.87114275,0.73425394,0.91801864,0.18379653,0.08128981,0.05,0.12800123,0.06607723,0.9848697,0.034886383,0.3322487,0.27568683,Placement-Ready
0.26545408,0.4450087,0.118381456,0.14483275,0.89371806,0.7605612,0.7789975,0.00045263593,0.5426389,0.12572016,0.58347166,0.7393846,0.91316617,Beginner
0.37521267,0.15957604,0.20926559,0.31232306,1.0,0.63158214,0.2835144,0.08079196,0.32388026,0.14216769,0.71135694,0.639555,0.8826997,Beginner
0.3890834,0.31868598,0.26712945,0.23123643,1.0,0.5981457,0.54260606,0.013391681,0.67859274,0.18611164,0.558237,1.0,0.77168363,Beginner
0.7661138,0.62558895,0.42145532,0.7178252,0.3223365,0.8071061,0.29034463,0.048835658,0.5908413,0.14322242,0.26565337,0.38496792,0.5728295,Intermediate
0.60006756,0.37492827,0.1722017,0.07053502,0.7898219,0.69407314,0.5128471,0.014594385,0.44985408,0.09090909,0.7663624,0.7078955,0.6588026,Beginner
0.9152141,0.849344,0.70851296,0.8327035,0.15346494,0.11431974,0.0537531,0.15935265,0.008050722,0.8397861,0.116962664,0.09369626,0.28505364,Placement-Ready
0.72023815,0.65752697,0.7262144,0.76720464,0.2782756,0.3543932,0.33365348,0.028655278,0.06479089,0.3508812,0.28618014,0.0,0.43291655,Intermediate
0.5547616,0.43308672,0.28772146,0.30997196,0.6446275,1.0,0.37936345,0.00839006,0.26905435,0.23079984,0.7726666,0.7647915,0.5913121,Beginner
0.6798892,0.7085238,0.63251555,0.40690547,0.52692807,0.45660648,0.28780156,0.015929962,0.0,0.4259196,0.18401095,0.28340796,0.52681834,Intermediate
0.6711023,0.5051793,0.74065053,0.7726828,0.31246763,0.39092028,0.42108086,0.07633794,0.24948855,0.5655918,0.6596638,0.465774,0.50510275,Intermediate
0.91992146,0.88782537,0.92427003,0.9135967,0.09285142,0.07492631,0.07718902,0.18209745,0.0541637,0.86509323,0.08256104,0.16918863,0.21066009,Placement-Ready
0.8648512,0.8374328,0.8643561,0.88453007,0.13471878,0.19008309,0.052315503,0.095145464,0.108351335,0.9997783,0.10121341,0.046751022,0.2296898,Placement-Ready
0.45552328,0.27009308,0.27434352,0.16478361,0.47446263,0.65641487,0.6126464,0.008691726,0.36827934,0.09090909,0.67288667,0.78464836,0.9507437,Beginner
0.9233636,0.74914867,0.8068351,0.7458065,0.21309382,0.087195545,0.05,0.15189888,0.09045156,0.8115002,0.12693597,0.12771793,0.30743036,Placement-Ready
0.53376603,0.111029655,0.18630958,0.30375168,0.8602504,0.92291385,0.8396451,0.008611986,0.85997427,0.116905294,0.8896331,0.92157835,0.9457933,Beginner
0.53096807,0.5259151,0.41156387,0.69317704,0.3549113,0.41851208,0.3243133,0.033795573,0.19670117,0.38549286,0.113573134,0.5230015,0.69013035,Intermediate
0.7776652,0.608523,0.25457627,0.54947686,0.4207458,0.063905254,0.2628086,0.042667057,0.0,0.51214856,0.15825644,0.3929218,0.56184006,Intermediate
0.41662985,0.37888843,0.3132282,0.24023828,0.9559841,0.70723724,0.46010783,0.007730817,0.65339553,0.2804707,0.7502194,0.54895145,0.9733112,Beginner
0.8168886,0.71862024,0.41050965,0.62662077,0.3194802,0.40165374,0.15601328,0.026229626,0.057376534,0.50991887,0.3196406,0.40456727,0.53492904,Intermediate
0.28434637,0.30409247,0.25479528,0.2027216,0.8723319,0.7659584,0.40033865,0.015222956,0.7727057,0.1974063,0.9228972,0.46738943,0.856154,Beginner
0.65073454,0.7883972,0.38363966,0.6504451,0.43929073,0.37637427,0.30194366,0.023889964,0.5484484,0.7170244,0.30565256,0.8134659,0.5401458,Intermediate
0.9341181,0.90864867,0.85750765,0.87692606,0.093056045,0.018887281,0.1021167,0.11779429,0.020069143,0.9036332,0.098957546,0.13254917,0.29435515,Placement-Ready
0.66772944,0.7827439,0.52250725,0.38666707,0.29738465,0.42567208,0.27845317,0.032931354,0.13831979,0.3765153,0.068470016,0.378651,0.53024644,Intermediate
0.9463957,0.8260241,0.59616697,0.8726448,0.11280184,0.11778312,0.0727394,0.1366909,0.08501646,0.7794069,0.1021549,0.17140968,0.20152192,Placement-Ready
0.47502312,0.24293596,0.2881975,0.102497965,1.0,0.7221224,0.48071772,0.008499876,0.76178384,0.12868588,0.63759637,0.6167695,0.65876454,Beginner
0.40679628,0.39834818,0.3027288,0.32104442,0.6320676,0.9691641,0.88247615,0.08732635,0.32364595,0.09090909,0.78814733,0.54473746,0.5939373,Beginner
0.35788533,0.27941602,0.11084233,0.1386081,0.9131153,0.7546068,0.6203577,0.013476829,0.6185255,0.29480568,0.7685144,0.43126804,0.9956156,Beginner
